Step;AgentID;Position;Speed
88;11;(172.0, 1.0);4.0
88;12;(156.0, 1.0);4.0
88;13;(140.0, 1.0);4.0
88;14;(124.0, 1.0);4.0
88;15;(108.0, 1.0);4.0
88;16;(92.0, 1.0);4.0
88;17;(76.0, 1.0);4.0
88;18;(60.0, 1.0);4.0
88;19;(44.0, 1.0);4.0
88;20;(28.0, 1.0);4.0
88;21;(12.0, 1.0);4.0
89;4;(288.0, 1.0);4.0
89;5;(272.0, 1.0);4.0
89;6;(256.0, 1.0);4.0
89;7;(240.0, 1.0);4.0
89;8;(224.0, 1.0);4.0
89;9;(208.0, 1.0);4.0
89;10;(192.0, 1.0);4.0
89;11;(176.0, 1.0);4.0
89;12;(160.0, 1.0);4.0
89;13;(144.0, 1.0);4.0
89;14;(128.0, 1.0);4.0
89;15;(112.0, 1.0);4.0
89;16;(96.0, 1.0);4.0
89;17;(80.0, 1.0);4.0
89;18;(64.0, 1.0);4.0
89;19;(48.0, 1.0);4.0
89;20;(32.0, 1.0);4.0
89;21;(16.0, 1.0);4.0
89;22;(0, 1.0);4.0
90;4;(292.0, 1.0);4.0
90;5;(276.0, 1.0);4.0
90;6;(260.0, 1.0);4.0
90;7;(244.0, 1.0);4.0
90;8;(228.0, 1.0);4.0
90;9;(212.0, 1.0);4.0
90;10;(196.0, 1.0);4.0
90;11;(180.0, 1.0);4.0
90;12;(164.0, 1.0);4.0
90;13;(148.0, 1.0);4.0
90;14;(132.0, 1.0);4.0
90;15;(116.0, 1.0);4.0
90;16;(100.0, 1.0);4.0
90;17;(84.0, 1.0);4.0
90;18;(68.0, 1.0);4.0
90;19;(52.0, 1.0);4.0
90;20;(36.0, 1.0);4.0
90;21;(20.0, 1.0);4.0
90;22;(4.0, 1.0);4.0
91;4;(296.0, 1.0);4.0
91;5;(280.0, 1.0);4.0
91;6;(264.0, 1.0);4.0
91;7;(248.0, 1.0);4.0
91;8;(232.0, 1.0);4.0
91;9;(216.0, 1.0);4.0
91;10;(200.0, 1.0);4.0
91;11;(184.0, 1.0);4.0
91;12;(168.0, 1.0);4.0
91;13;(152.0, 1.0);4.0
91;14;(136.0, 1.0);4.0
91;15;(120.0, 1.0);4.0
91;16;(104.0, 1.0);4.0
91;17;(88.0, 1.0);4.0
91;18;(72.0, 1.0);4.0
91;19;(56.0, 1.0);4.0
91;20;(40.0, 1.0);4.0
91;21;(24.0, 1.0);4.0
91;22;(8.0, 1.0);4.0
92;5;(284.0, 1.0);4.0
92;6;(268.0, 1.0);4.0
92;7;(252.0, 1.0);4.0
92;8;(236.0, 1.0);4.0
92;9;(220.0, 1.0);4.0
92;10;(204.0, 1.0);4.0
92;11;(188.0, 1.0);4.0
92;12;(172.0, 1.0);4.0
92;13;(156.0, 1.0);4.0
92;14;(140.0, 1.0);4.0
92;15;(124.0, 1.0);4.0
92;16;(108.0, 1.0);4.0
92;17;(92.0, 1.0);4.0
92;18;(76.0, 1.0);4.0
92;19;(60.0, 1.0);4.0
92;20;(44.0, 1.0);4.0
92;21;(28.0, 1.0);4.0
92;22;(12.0, 1.0);4.0
93;5;(288.0, 1.0);4.0
93;6;(272.0, 1.0);4.0
93;7;(256.0, 1.0);4.0
93;8;(240.0, 1.0);4.0
93;9;(224.0, 1.0);4.0
93;10;(208.0, 1.0);4.0
93;11;(192.0, 1.0);4.0
93;12;(176.0, 1.0);4.0
93;13;(160.0, 1.0);4.0
93;14;(144.0, 1.0);4.0
93;15;(128.0, 1.0);4.0
93;16;(112.0, 1.0);4.0
93;17;(96.0, 1.0);4.0
93;18;(80.0, 1.0);4.0
93;19;(64.0, 1.0);4.0
93;20;(48.0, 1.0);4.0
93;21;(32.0, 1.0);4.0
93;22;(16.0, 1.0);4.0
93;23;(0, 1.0);4.0
94;5;(292.0, 1.0);4.0
94;6;(276.0, 1.0);4.0
94;7;(260.0, 1.0);4.0
94;8;(244.0, 1.0);4.0
94;9;(228.0, 1.0);4.0
94;10;(212.0, 1.0);4.0
94;11;(196.0, 1.0);4.0
94;12;(180.0, 1.0);4.0
94;13;(164.0, 1.0);4.0
94;14;(148.0, 1.0);4.0
94;15;(132.0, 1.0);4.0
94;16;(116.0, 1.0);4.0
94;17;(100.0, 1.0);4.0
94;18;(84.0, 1.0);4.0
94;19;(68.0, 1.0);4.0
94;20;(52.0, 1.0);4.0
94;21;(36.0, 1.0);4.0
94;22;(20.0, 1.0);4.0
94;23;(4.0, 1.0);4.0
95;5;(296.0, 1.0);4.0
95;6;(280.0, 1.0);4.0
95;7;(264.0, 1.0);4.0
95;8;(248.0, 1.0);4.0
95;9;(232.0, 1.0);4.0
95;10;(216.0, 1.0);4.0
95;11;(200.0, 1.0);4.0
95;12;(184.0, 1.0);4.0
95;13;(168.0, 1.0);4.0
95;14;(152.0, 1.0);4.0
95;15;(136.0, 1.0);4.0
95;16;(120.0, 1.0);4.0
95;17;(104.0, 1.0);4.0
95;18;(88.0, 1.0);4.0
95;19;(72.0, 1.0);4.0
95;20;(56.0, 1.0);4.0
95;21;(40.0, 1.0);4.0
95;22;(24.0, 1.0);4.0
95;23;(8.0, 1.0);4.0
96;6;(284.0, 1.0);4.0
96;7;(268.0, 1.0);4.0
96;8;(252.0, 1.0);4.0
96;9;(236.0, 1.0);4.0
96;10;(220.0, 1.0);4.0
96;11;(204.0, 1.0);4.0
96;12;(188.0, 1.0);4.0
96;13;(172.0, 1.0);4.0
96;14;(156.0, 1.0);4.0
96;15;(140.0, 1.0);4.0
96;16;(124.0, 1.0);4.0
96;17;(108.0, 1.0);4.0
96;18;(92.0, 1.0);4.0
96;19;(76.0, 1.0);4.0
96;20;(60.0, 1.0);4.0
96;21;(44.0, 1.0);4.0
96;22;(28.0, 1.0);4.0
96;23;(12.0, 1.0);4.0
97;6;(288.0, 1.0);4.0
97;7;(272.0, 1.0);4.0
97;8;(256.0, 1.0);4.0
97;9;(240.0, 1.0);4.0
97;10;(224.0, 1.0);4.0
97;11;(208.0, 1.0);4.0
97;12;(192.0, 1.0);4.0
97;13;(176.0, 1.0);4.0
97;14;(160.0, 1.0);4.0
97;15;(144.0, 1.0);4.0
97;16;(128.0, 1.0);4.0
97;17;(112.0, 1.0);4.0
97;18;(96.0, 1.0);4.0
97;19;(80.0, 1.0);4.0
97;20;(64.0, 1.0);4.0
97;21;(48.0, 1.0);4.0
97;22;(32.0, 1.0);4.0
97;23;(16.0, 1.0);4.0
97;24;(0, 1.0);4.0
98;6;(292.0, 1.0);4.0
98;7;(276.0, 1.0);4.0
98;8;(260.0, 1.0);4.0
98;9;(244.0, 1.0);4.0
98;10;(228.0, 1.0);4.0
98;11;(212.0, 1.0);4.0
98;12;(196.0, 1.0);4.0
98;13;(180.0, 1.0);4.0
98;14;(164.0, 1.0);4.0
98;15;(148.0, 1.0);4.0
98;16;(132.0, 1.0);4.0
98;17;(116.0, 1.0);4.0
98;18;(100.0, 1.0);4.0
98;19;(84.0, 1.0);4.0
98;20;(68.0, 1.0);4.0
98;21;(52.0, 1.0);4.0
98;22;(36.0, 1.0);4.0
98;23;(20.0, 1.0);4.0
98;24;(4.0, 1.0);4.0
99;6;(296.0, 1.0);4.0
99;7;(280.0, 1.0);4.0
99;8;(264.0, 1.0);4.0
99;9;(248.0, 1.0);4.0
99;10;(232.0, 1.0);4.0
99;11;(216.0, 1.0);4.0
99;12;(200.0, 1.0);4.0
99;13;(184.0, 1.0);4.0
99;14;(168.0, 1.0);4.0
99;15;(152.0, 1.0);4.0
99;16;(136.0, 1.0);4.0
99;17;(120.0, 1.0);4.0
99;18;(104.0, 1.0);4.0
99;19;(88.0, 1.0);4.0
99;20;(72.0, 1.0);4.0
99;21;(56.0, 1.0);4.0
99;22;(40.0, 1.0);4.0
99;23;(24.0, 1.0);4.0
99;24;(8.0, 1.0);4.0
100;7;(284.0, 1.0);4.0
100;8;(268.0, 1.0);4.0
100;9;(252.0, 1.0);4.0
100;10;(236.0, 1.0);4.0
100;11;(220.0, 1.0);4.0
100;12;(204.0, 1.0);4.0
100;13;(188.0, 1.0);4.0
100;14;(172.0, 1.0);4.0
100;15;(156.0, 1.0);4.0
100;16;(140.0, 1.0);4.0
100;17;(124.0, 1.0);4.0
100;18;(108.0, 1.0);4.0
100;19;(92.0, 1.0);4.0
100;20;(76.0, 1.0);4.0
100;21;(60.0, 1.0);4.0
100;22;(44.0, 1.0);4.0
100;23;(28.0, 1.0);4.0
100;24;(12.0, 1.0);4.0
101;7;(288.0, 1.0);4.0
101;8;(272.0, 1.0);4.0
101;9;(256.0, 1.0);4.0
101;10;(240.0, 1.0);4.0
101;11;(224.0, 1.0);4.0
101;12;(208.0, 1.0);4.0
101;13;(192.0, 1.0);4.0
101;14;(176.0, 1.0);4.0
101;15;(160.0, 1.0);4.0
101;16;(144.0, 1.0);4.0
101;17;(128.0, 1.0);4.0
101;18;(112.0, 1.0);4.0
101;19;(96.0, 1.0);4.0
101;20;(80.0, 1.0);4.0
101;21;(64.0, 1.0);4.0
101;22;(48.0, 1.0);4.0
101;23;(32.0, 1.0);4.0
101;24;(16.0, 1.0);4.0
101;25;(0, 1.0);4.0
102;7;(292.0, 1.0);4.0
102;8;(276.0, 1.0);4.0
102;9;(260.0, 1.0);4.0
102;10;(244.0, 1.0);4.0
102;11;(228.0, 1.0);4.0
102;12;(212.0, 1.0);4.0
102;13;(196.0, 1.0);4.0
102;14;(180.0, 1.0);4.0
102;15;(164.0, 1.0);4.0
102;16;(148.0, 1.0);4.0
102;17;(132.0, 1.0);4.0
102;18;(116.0, 1.0);4.0
102;19;(100.0, 1.0);4.0
102;20;(84.0, 1.0);4.0
102;21;(68.0, 1.0);4.0
102;22;(52.0, 1.0);4.0
102;23;(36.0, 1.0);4.0
102;24;(20.0, 1.0);4.0
102;25;(4.0, 1.0);4.0
103;7;(296.0, 1.0);4.0
103;8;(280.0, 1.0);4.0
103;9;(264.0, 1.0);4.0
103;10;(248.0, 1.0);4.0
103;11;(232.0, 1.0);4.0
103;12;(216.0, 1.0);4.0
103;13;(200.0, 1.0);4.0
103;14;(184.0, 1.0);4.0
103;15;(168.0, 1.0);4.0
103;16;(152.0, 1.0);4.0
103;17;(136.0, 1.0);4.0
103;18;(120.0, 1.0);4.0
103;19;(104.0, 1.0);4.0
103;20;(88.0, 1.0);4.0
103;21;(72.0, 1.0);4.0
103;22;(56.0, 1.0);4.0
103;23;(40.0, 1.0);4.0
103;24;(24.0, 1.0);4.0
103;25;(8.0, 1.0);4.0
104;8;(284.0, 1.0);4.0
104;9;(268.0, 1.0);4.0
104;10;(252.0, 1.0);4.0
104;11;(236.0, 1.0);4.0
104;12;(220.0, 1.0);4.0
104;13;(204.0, 1.0);4.0
104;14;(188.0, 1.0);4.0
104;15;(172.0, 1.0);4.0
104;16;(156.0, 1.0);4.0
104;17;(140.0, 1.0);4.0
104;18;(124.0, 1.0);4.0
104;19;(108.0, 1.0);4.0
104;20;(92.0, 1.0);4.0
104;21;(76.0, 1.0);4.0
104;22;(60.0, 1.0);4.0
104;23;(44.0, 1.0);4.0
104;24;(28.0, 1.0);4.0
104;25;(12.0, 1.0);4.0
105;8;(288.0, 1.0);4.0
105;9;(272.0, 1.0);4.0
105;10;(256.0, 1.0);4.0
105;11;(240.0, 1.0);4.0
105;12;(224.0, 1.0);4.0
105;13;(208.0, 1.0);4.0
105;14;(192.0, 1.0);4.0
105;15;(176.0, 1.0);4.0
105;16;(160.0, 1.0);4.0
105;17;(144.0, 1.0);4.0
105;18;(128.0, 1.0);4.0
105;19;(112.0, 1.0);4.0
105;20;(96.0, 1.0);4.0
105;21;(80.0, 1.0);4.0
105;22;(64.0, 1.0);4.0
105;23;(48.0, 1.0);4.0
105;24;(32.0, 1.0);4.0
105;25;(16.0, 1.0);4.0
105;26;(0, 1.0);4.0
106;8;(292.0, 1.0);4.0
106;9;(276.0, 1.0);4.0
106;10;(260.0, 1.0);4.0
106;11;(244.0, 1.0);4.0
106;12;(228.0, 1.0);4.0
106;13;(212.0, 1.0);4.0
106;14;(196.0, 1.0);4.0
106;15;(180.0, 1.0);4.0
106;16;(164.0, 1.0);4.0
106;17;(148.0, 1.0);4.0
106;18;(132.0, 1.0);4.0
106;19;(116.0, 1.0);4.0
106;20;(100.0, 1.0);4.0
106;21;(84.0, 1.0);4.0
106;22;(68.0, 1.0);4.0
106;23;(52.0, 1.0);4.0
106;24;(36.0, 1.0);4.0
106;25;(20.0, 1.0);4.0
106;26;(4.0, 1.0);4.0
107;8;(296.0, 1.0);4.0
107;9;(280.0, 1.0);4.0
107;10;(264.0, 1.0);4.0
107;11;(248.0, 1.0);4.0
107;12;(232.0, 1.0);4.0
107;13;(216.0, 1.0);4.0
107;14;(200.0, 1.0);4.0
107;15;(184.0, 1.0);4.0
107;16;(168.0, 1.0);4.0
107;17;(152.0, 1.0);4.0
107;18;(136.0, 1.0);4.0
107;19;(120.0, 1.0);4.0
107;20;(104.0, 1.0);4.0
107;21;(88.0, 1.0);4.0
107;22;(72.0, 1.0);4.0
107;23;(56.0, 1.0);4.0
107;24;(40.0, 1.0);4.0
107;25;(24.0, 1.0);4.0
107;26;(8.0, 1.0);4.0
108;9;(284.0, 1.0);4.0
108;10;(268.0, 1.0);4.0
108;11;(252.0, 1.0);4.0
108;12;(236.0, 1.0);4.0
108;13;(220.0, 1.0);4.0
108;14;(204.0, 1.0);4.0
108;15;(188.0, 1.0);4.0
108;16;(172.0, 1.0);4.0
108;17;(156.0, 1.0);4.0
108;18;(140.0, 1.0);4.0
108;19;(124.0, 1.0);4.0
108;20;(108.0, 1.0);4.0
108;21;(92.0, 1.0);4.0
108;22;(76.0, 1.0);4.0
108;23;(60.0, 1.0);4.0
108;24;(44.0, 1.0);4.0
108;25;(28.0, 1.0);4.0
108;26;(12.0, 1.0);4.0
109;9;(288.0, 1.0);4.0
109;10;(272.0, 1.0);4.0
109;11;(256.0, 1.0);4.0
109;12;(240.0, 1.0);4.0
109;13;(224.0, 1.0);4.0
109;14;(208.0, 1.0);4.0
109;15;(192.0, 1.0);4.0
109;16;(176.0, 1.0);4.0
109;17;(160.0, 1.0);4.0
109;18;(144.0, 1.0);4.0
109;19;(128.0, 1.0);4.0
109;20;(112.0, 1.0);4.0
109;21;(96.0, 1.0);4.0
109;22;(80.0, 1.0);4.0
109;23;(64.0, 1.0);4.0
109;24;(48.0, 1.0);4.0
109;25;(32.0, 1.0);4.0
109;26;(16.0, 1.0);4.0
109;27;(0, 1.0);4.0
110;9;(292.0, 1.0);4.0
110;10;(276.0, 1.0);4.0
110;11;(260.0, 1.0);4.0
110;12;(244.0, 1.0);4.0
110;13;(228.0, 1.0);4.0
110;14;(212.0, 1.0);4.0
110;15;(196.0, 1.0);4.0
110;16;(180.0, 1.0);4.0
110;17;(164.0, 1.0);4.0
110;18;(148.0, 1.0);4.0
110;19;(132.0, 1.0);4.0
110;20;(116.0, 1.0);4.0
110;21;(100.0, 1.0);4.0
110;22;(84.0, 1.0);4.0
110;23;(68.0, 1.0);4.0
110;24;(52.0, 1.0);4.0
110;25;(36.0, 1.0);4.0
110;26;(20.0, 1.0);4.0
110;27;(4.0, 1.0);4.0
111;9;(296.0, 1.0);4.0
111;10;(280.0, 1.0);4.0
111;11;(264.0, 1.0);4.0
111;12;(248.0, 1.0);4.0
111;13;(232.0, 1.0);4.0
111;14;(216.0, 1.0);4.0
111;15;(200.0, 1.0);4.0
111;16;(184.0, 1.0);4.0
111;17;(168.0, 1.0);4.0
111;18;(152.0, 1.0);4.0
111;19;(136.0, 1.0);4.0
111;20;(120.0, 1.0);4.0
111;21;(104.0, 1.0);4.0
111;22;(88.0, 1.0);4.0
111;23;(72.0, 1.0);4.0
111;24;(56.0, 1.0);4.0
111;25;(40.0, 1.0);4.0
111;26;(24.0, 1.0);4.0
111;27;(8.0, 1.0);4.0
112;10;(284.0, 1.0);4.0
112;11;(268.0, 1.0);4.0
112;12;(252.0, 1.0);4.0
112;13;(236.0, 1.0);4.0
112;14;(220.0, 1.0);4.0
112;15;(204.0, 1.0);4.0
112;16;(188.0, 1.0);4.0
112;17;(172.0, 1.0);4.0
112;18;(156.0, 1.0);4.0
112;19;(140.0, 1.0);4.0
112;20;(124.0, 1.0);4.0
112;21;(108.0, 1.0);4.0
112;22;(92.0, 1.0);4.0
112;23;(76.0, 1.0);4.0
112;24;(60.0, 1.0);4.0
112;25;(44.0, 1.0);4.0
112;26;(28.0, 1.0);4.0
112;27;(12.0, 1.0);4.0
113;10;(288.0, 1.0);4.0
113;11;(272.0, 1.0);4.0
113;12;(256.0, 1.0);4.0
113;13;(240.0, 1.0);4.0
113;14;(224.0, 1.0);4.0
113;15;(208.0, 1.0);4.0
113;16;(192.0, 1.0);4.0
113;17;(176.0, 1.0);4.0
113;18;(160.0, 1.0);4.0
113;19;(144.0, 1.0);4.0
113;20;(128.0, 1.0);4.0
113;21;(112.0, 1.0);4.0
113;22;(96.0, 1.0);4.0
113;23;(80.0, 1.0);4.0
113;24;(64.0, 1.0);4.0
113;25;(48.0, 1.0);4.0
113;26;(32.0, 1.0);4.0
113;27;(16.0, 1.0);4.0
113;28;(0, 1.0);4.0
114;10;(292.0, 1.0);4.0
114;11;(276.0, 1.0);4.0
114;12;(260.0, 1.0);4.0
114;13;(244.0, 1.0);4.0
114;14;(228.0, 1.0);4.0
114;15;(212.0, 1.0);4.0
114;16;(196.0, 1.0);4.0
114;17;(180.0, 1.0);4.0
114;18;(164.0, 1.0);4.0
114;19;(148.0, 1.0);4.0
114;20;(132.0, 1.0);4.0
114;21;(116.0, 1.0);4.0
114;22;(100.0, 1.0);4.0
114;23;(84.0, 1.0);4.0
114;24;(68.0, 1.0);4.0
114;25;(52.0, 1.0);4.0
114;26;(36.0, 1.0);4.0
114;27;(20.0, 1.0);4.0
114;28;(4.0, 1.0);4.0
115;10;(296.0, 1.0);4.0
115;11;(280.0, 1.0);4.0
115;12;(264.0, 1.0);4.0
115;13;(248.0, 1.0);4.0
115;14;(232.0, 1.0);4.0
115;15;(216.0, 1.0);4.0
115;16;(200.0, 1.0);4.0
115;17;(184.0, 1.0);4.0
115;18;(168.0, 1.0);4.0
115;19;(152.0, 1.0);4.0
115;20;(136.0, 1.0);4.0
115;21;(120.0, 1.0);4.0
115;22;(104.0, 1.0);4.0
115;23;(88.0, 1.0);4.0
115;24;(72.0, 1.0);4.0
115;25;(56.0, 1.0);4.0
115;26;(40.0, 1.0);4.0
115;27;(24.0, 1.0);4.0
115;28;(8.0, 1.0);4.0
116;11;(284.0, 1.0);4.0
116;12;(268.0, 1.0);4.0
116;13;(252.0, 1.0);4.0
116;14;(236.0, 1.0);4.0
116;15;(220.0, 1.0);4.0
116;16;(204.0, 1.0);4.0
116;17;(188.0, 1.0);4.0
116;18;(172.0, 1.0);4.0
116;19;(156.0, 1.0);4.0
116;20;(140.0, 1.0);4.0
116;21;(124.0, 1.0);4.0
116;22;(108.0, 1.0);4.0
116;23;(92.0, 1.0);4.0
116;24;(76.0, 1.0);4.0
116;25;(60.0, 1.0);4.0
116;26;(44.0, 1.0);4.0
116;27;(28.0, 1.0);4.0
116;28;(12.0, 1.0);4.0
117;11;(288.0, 1.0);4.0
117;12;(272.0, 1.0);4.0
117;13;(256.0, 1.0);4.0
117;14;(240.0, 1.0);4.0
117;15;(224.0, 1.0);4.0
117;16;(208.0, 1.0);4.0
117;17;(192.0, 1.0);4.0
117;18;(176.0, 1.0);4.0
117;19;(160.0, 1.0);4.0
117;20;(144.0, 1.0);4.0
117;21;(128.0, 1.0);4.0
117;22;(112.0, 1.0);4.0
117;23;(96.0, 1.0);4.0
117;24;(80.0, 1.0);4.0
117;25;(64.0, 1.0);4.0
117;26;(48.0, 1.0);4.0
117;27;(32.0, 1.0);4.0
117;28;(16.0, 1.0);4.0
117;29;(0, 1.0);4.0
118;11;(292.0, 1.0);4.0
118;12;(276.0, 1.0);4.0
118;13;(260.0, 1.0);4.0
118;14;(244.0, 1.0);4.0
118;15;(228.0, 1.0);4.0
118;16;(212.0, 1.0);4.0
118;17;(196.0, 1.0);4.0
118;18;(180.0, 1.0);4.0
118;19;(164.0, 1.0);4.0
118;20;(148.0, 1.0);4.0
118;21;(132.0, 1.0);4.0
118;22;(116.0, 1.0);4.0
118;23;(100.0, 1.0);4.0
118;24;(84.0, 1.0);4.0
118;25;(68.0, 1.0);4.0
118;26;(52.0, 1.0);4.0
118;27;(36.0, 1.0);4.0
118;28;(20.0, 1.0);4.0
118;29;(4.0, 1.0);4.0
119;11;(296.0, 1.0);4.0
119;12;(280.0, 1.0);4.0
119;13;(264.0, 1.0);4.0
119;14;(248.0, 1.0);4.0
119;15;(232.0, 1.0);4.0
119;16;(216.0, 1.0);4.0
119;17;(200.0, 1.0);4.0
119;18;(184.0, 1.0);4.0
119;19;(168.0, 1.0);4.0
119;20;(152.0, 1.0);4.0
119;21;(136.0, 1.0);4.0
119;22;(120.0, 1.0);4.0
119;23;(104.0, 1.0);4.0
119;24;(88.0, 1.0);4.0
119;25;(72.0, 1.0);4.0
119;26;(56.0, 1.0);4.0
119;27;(40.0, 1.0);4.0
119;28;(24.0, 1.0);4.0
119;29;(8.0, 1.0);4.0
120;12;(284.0, 1.0);4.0
120;13;(268.0, 1.0);4.0
120;14;(252.0, 1.0);4.0
120;15;(236.0, 1.0);4.0
120;16;(220.0, 1.0);4.0
120;17;(204.0, 1.0);4.0
120;18;(188.0, 1.0);4.0
120;19;(172.0, 1.0);4.0
120;20;(156.0, 1.0);4.0
120;21;(140.0, 1.0);4.0
120;22;(124.0, 1.0);4.0
120;23;(108.0, 1.0);4.0
120;24;(92.0, 1.0);4.0
120;25;(76.0, 1.0);4.0
120;26;(60.0, 1.0);4.0
120;27;(44.0, 1.0);4.0
120;28;(28.0, 1.0);4.0
120;29;(12.0, 1.0);4.0
121;12;(288.0, 1.0);4.0
121;13;(272.0, 1.0);4.0
121;14;(256.0, 1.0);4.0
121;15;(240.0, 1.0);4.0
121;16;(224.0, 1.0);4.0
121;17;(208.0, 1.0);4.0
121;18;(192.0, 1.0);4.0
121;19;(176.0, 1.0);4.0
121;20;(160.0, 1.0);4.0
121;21;(144.0, 1.0);4.0
121;22;(128.0, 1.0);4.0
121;23;(112.0, 1.0);4.0
121;24;(96.0, 1.0);4.0
121;25;(80.0, 1.0);4.0
121;26;(64.0, 1.0);4.0
121;27;(48.0, 1.0);4.0
121;28;(32.0, 1.0);4.0
121;29;(16.0, 1.0);4.0
121;30;(0, 1.0);4.0
122;12;(292.0, 1.0);4.0
122;13;(276.0, 1.0);4.0
122;14;(260.0, 1.0);4.0
122;15;(244.0, 1.0);4.0
122;16;(228.0, 1.0);4.0
122;17;(212.0, 1.0);4.0
122;18;(196.0, 1.0);4.0
122;19;(180.0, 1.0);4.0
122;20;(164.0, 1.0);4.0
122;21;(148.0, 1.0);4.0
122;22;(132.0, 1.0);4.0
122;23;(116.0, 1.0);4.0
122;24;(100.0, 1.0);4.0
122;25;(84.0, 1.0);4.0
122;26;(68.0, 1.0);4.0
122;27;(52.0, 1.0);4.0
122;28;(36.0, 1.0);4.0
122;29;(20.0, 1.0);4.0
122;30;(4.0, 1.0);4.0
123;12;(296.0, 1.0);4.0
123;13;(280.0, 1.0);4.0
123;14;(264.0, 1.0);4.0
123;15;(248.0, 1.0);4.0
123;16;(232.0, 1.0);4.0
123;17;(216.0, 1.0);4.0
123;18;(200.0, 1.0);4.0
123;19;(184.0, 1.0);4.0
123;20;(168.0, 1.0);4.0
123;21;(152.0, 1.0);4.0
123;22;(136.0, 1.0);4.0
123;23;(120.0, 1.0);4.0
123;24;(104.0, 1.0);4.0
123;25;(88.0, 1.0);4.0
123;26;(72.0, 1.0);4.0
123;27;(56.0, 1.0);4.0
123;28;(40.0, 1.0);4.0
123;29;(24.0, 1.0);4.0
123;30;(8.0, 1.0);4.0
124;13;(284.0, 1.0);4.0
124;14;(268.0, 1.0);4.0
124;15;(252.0, 1.0);4.0
124;16;(236.0, 1.0);4.0
124;17;(220.0, 1.0);4.0
124;18;(204.0, 1.0);4.0
124;19;(188.0, 1.0);4.0
124;20;(172.0, 1.0);4.0
124;21;(156.0, 1.0);4.0
124;22;(140.0, 1.0);4.0
124;23;(124.0, 1.0);4.0
124;24;(108.0, 1.0);4.0
124;25;(92.0, 1.0);4.0
124;26;(76.0, 1.0);4.0
124;27;(60.0, 1.0);4.0
124;28;(44.0, 1.0);4.0
124;29;(28.0, 1.0);4.0
124;30;(12.0, 1.0);4.0
125;13;(288.0, 1.0);4.0
125;14;(272.0, 1.0);4.0
125;15;(256.0, 1.0);4.0
125;16;(240.0, 1.0);4.0
125;17;(224.0, 1.0);4.0
125;18;(208.0, 1.0);4.0
125;19;(192.0, 1.0);4.0
125;20;(176.0, 1.0);4.0
125;21;(160.0, 1.0);4.0
125;22;(144.0, 1.0);4.0
125;23;(128.0, 1.0);4.0
125;24;(112.0, 1.0);4.0
125;25;(96.0, 1.0);4.0
125;26;(80.0, 1.0);4.0
125;27;(64.0, 1.0);4.0
125;28;(48.0, 1.0);4.0
125;29;(32.0, 1.0);4.0
125;30;(16.0, 1.0);4.0
125;31;(0, 1.0);4.0
126;13;(292.0, 1.0);4.0
126;14;(276.0, 1.0);4.0
126;15;(260.0, 1.0);4.0
126;16;(244.0, 1.0);4.0
126;17;(228.0, 1.0);4.0
126;18;(212.0, 1.0);4.0
126;19;(196.0, 1.0);4.0
126;20;(180.0, 1.0);4.0
126;21;(164.0, 1.0);4.0
126;22;(148.0, 1.0);4.0
126;23;(132.0, 1.0);4.0
126;24;(116.0, 1.0);4.0
126;25;(100.0, 1.0);4.0
126;26;(84.0, 1.0);4.0
126;27;(68.0, 1.0);4.0
126;28;(52.0, 1.0);4.0
126;29;(36.0, 1.0);4.0
126;30;(20.0, 1.0);4.0
126;31;(4.0, 1.0);4.0
127;13;(296.0, 1.0);4.0
127;14;(280.0, 1.0);4.0
127;15;(264.0, 1.0);4.0
127;16;(248.0, 1.0);4.0
127;17;(232.0, 1.0);4.0
127;18;(216.0, 1.0);4.0
127;19;(200.0, 1.0);4.0
127;20;(184.0, 1.0);4.0
127;21;(168.0, 1.0);4.0
127;22;(152.0, 1.0);4.0
127;23;(136.0, 1.0);4.0
127;24;(120.0, 1.0);4.0
127;25;(104.0, 1.0);4.0
127;26;(88.0, 1.0);4.0
127;27;(72.0, 1.0);4.0
127;28;(56.0, 1.0);4.0
127;29;(40.0, 1.0);4.0
127;30;(24.0, 1.0);4.0
127;31;(8.0, 1.0);4.0
128;14;(284.0, 1.0);4.0
128;15;(268.0, 1.0);4.0
128;16;(252.0, 1.0);4.0
128;17;(236.0, 1.0);4.0
128;18;(220.0, 1.0);4.0
128;19;(204.0, 1.0);4.0
128;20;(188.0, 1.0);4.0
128;21;(172.0, 1.0);4.0
128;22;(156.0, 1.0);4.0
128;23;(140.0, 1.0);4.0
128;24;(124.0, 1.0);4.0
128;25;(108.0, 1.0);4.0
128;26;(92.0, 1.0);4.0
128;27;(76.0, 1.0);4.0
128;28;(60.0, 1.0);4.0
128;29;(44.0, 1.0);4.0
128;30;(28.0, 1.0);4.0
128;31;(12.0, 1.0);4.0
129;14;(288.0, 1.0);4.0
129;15;(272.0, 1.0);4.0
129;16;(256.0, 1.0);4.0
129;17;(240.0, 1.0);4.0
129;18;(224.0, 1.0);4.0
129;19;(208.0, 1.0);4.0
129;20;(192.0, 1.0);4.0
129;21;(176.0, 1.0);4.0
129;22;(160.0, 1.0);4.0
129;23;(144.0, 1.0);4.0
129;24;(128.0, 1.0);4.0
129;25;(112.0, 1.0);4.0
129;26;(96.0, 1.0);4.0
129;27;(80.0, 1.0);4.0
129;28;(64.0, 1.0);4.0
129;29;(48.0, 1.0);4.0
129;30;(32.0, 1.0);4.0
